0.25	3.0,1.0	0.3	0.3,0.1499999999999999
0.25	3.0,1.0	0.35	0.3499999999999999,0.2999999999999998
0.25	3.0,1.0	0.4	0.4000000000000001,0.4500000000000002
0.25	3.0,1.0	0.45	0.45,0.6000000000000001
0.25	3.0,1.0	0.5	0.5,0.75
0.25	3.0,1.0	0.55	0.55,0.9000000000000001
0.25	3.0,1.0	0.6	0.6,1.0
0.25	3.0,1.0	0.65	0.65,1.0
0.25	3.0,1.0	0.7	0.6999999999999998,1.0
0.25	3.0,1.0	0.75	0.75,1.0
0.25	3.0,1.0	0.8	0.8000000000000002,1.0
0.25	3.0,1.0	0.85	0.85,1.0
0.25	3.0,1.0	0.9	0.9,1.0
0.25	3.0,1.0	0.95	0.9499999999999998,1.0
0.25	3.0,1.0	1.0	1.0,1.0
0.25	0.5,2.0,1.25	0.0	0.0,0.0,0.0
0.25	0.5,2.0,1.25	0.05	0.21250000000000002,0.0,0.0
0.25	0.5,2.0,1.25	0.1	0.42500000000000004,0.04375000000000001,0.0
0.25	0.5,2.0,1.25	0.15	0.6375,0.09687499999999999,0.0
0.25	0.5,2.0,1.25	0.2	0.8500000000000001,0.15000000000000002,0.0
0.25	0.5,2.0,1.25	0.25	1.0,0.203125,0.0
0.25	0.5,2.0,1.25	0.3	1.0,0.25625,0.009999999999999964
0.25	0.5,2.0,1.25	0.35	1.0,0.30937499999999996,0.09499999999999993
0.25	0.5,2.0,1.25	0.4	1.0,0.36250000000000004,0.18000000000000008
0.25	0.5,2.0,1.25	0.45	1.0,0.415625,0.265
0.25	0.5,2.0,1.25	0.5	1.0,0.46875,0.35
0.25	0.5,2.0,1.25	0.55	1.0,0.5218750000000001,0.43500000000000016
0.25	0.5,2.0,1.25	0.6	1.0,0.575,0.5199999999999999
0.25	0.5,2.0,1.25	0.65	1.0,0.628125,0.6050000000000001
0.25	0.5,2.0,1.25	0.7	1.0,0.6812499999999999,0.6899999999999998
0.25	0.5,2.0,1.25	0.75	1.0,0.734375,0.775
0.25	0.5,2.0,1.25	0.8	1.0,0.7875000000000001,0.8600000000000001
0.25	0.5,2.0,1.25	0.85	1.0,0.840625,0.945
0.25	0.5,2.0,1.25	0.9	1.0,0.89375,1.0
0.25	0.5,2.0,1.25	0.95	1.0,0.9468749999999999,1.0
0.25	0.5,2.0,1.25	1.0	1.0,1.0,1.0
0.25	2.0,0.0,1.0	0.0	0.0,0.0,0.0
0.25	2.0,0.0,1.0	0.05	0.05,0.0,0.0
0.25	2.0,0.0,1.0	0.1	0.1,0.0,0.0
0.25	2.0,0.0,1.0	0.15	0.15,0.0,0.0
0.25	2.0,0.0,1.0	0.2	0.2,0.0,0.0
0.25	2.0,0.0,1.0	0.25	0.25,0.0,0.0
0.25	2.0,0.0,1.0	0.3	0.3,0.0,0.09999999999999998
0.25	2.0,0.0,1.0	0.35	0.35,0.0,0.19999999999999996
0.25	2.0,0.0,1.0	0.4	0.4,0.0,0.30000000000000004
0.25	2.0,0.0,1.0	0.45	0.45,0.0,0.4
0.25	2.0,0.0,1.0	0.5	0.5,0.0,0.5
0.25	2.0,0.0,1.0	0.55	0.55,0.0,0.6000000000000001
0.25	2.0,0.0,1.0	0.6	0.6,0.0,0.7
0.25	2.0,0.0,1.0	0.65	0.65,0.0,0.8
0.25	2.0,0.0,1.0	0.7	0.7,0.0,0.8999999999999999
0.25	2.0,0.0,1.0	0.75	0.75,0.0,1.0
0.25	2.0,0.0,1.0	0.8	0.8,0.0,1.0
0.25	2.0,0.0,1.0	0.85	0.85,0.0,1.0
0.25	2.0,0.0,1.0	0.9	0.9,0.0,1.0
0.25	2.0,0.0,1.0	0.95	0.95,0.0,1.0
0.25	2.0,0.0,1.0	1.0	1.0,0.0,1.0
0.25	1.0,1.0,1.0,1.0,1.0	0.0	0.0,0.0,0.0,0.0,0.0
0.25	1.0,1.0,1.0,1.0,1.0	0.05	0.1,0.0,0.0,0.0,0.0
0.25	1.0,1.0,1.0,1.0,1.0	0.1	0.2,0.0,0.0,0.0,0.0
0.25	1.0,1.0,1.0,1.0,1.0	0.15	0.3,0.04999999999999999,0.0,0.0,0.0
0.25	1.0,1.0,1.0,1.0,1.0	0.2	0.4,0.15000000000000002,0.0,0.0,0.0
0.25	1.0,1.0,1.0,1.0,1.0	0.25	0.5,0.25,0.0,0.0,0.0
0.25	1.0,1.0,1.0,1.0,1.0	0.3	0.6,0.35,0.09999999999999998,0.0,0.0
0.25	1.0,1.0,1.0,1.0,1.0	0.35	0.7,0.44999999999999996,0.19999999999999996,0.0,0.0
0.25	1.0,1.0,1.0,1.0,1.0	0.4	0.8,0.55,0.30000000000000004,0.050000000000000044,0.0
0.25	1.0,1.0,1.0,1.0,1.0	0.45	0.9,0.65,0.4,0.15000000000000002,0.0
0.25	1.0,1.0,1.0,1.0,1.0	0.5	1.0,0.75,0.5,0.25,0.0
0.25	1.0,1.0,1.0,1.0,1.0	0.55	1.0,0.8500000000000001,0.6000000000000001,0.3500000000000001,0.10000000000000009
0.25	1.0,1.0,1.0,1.0,1.0	0.6	1.0,0.95,0.7,0.44999999999999996,0.19999999999999996
0.25	1.0,1.0,1.0,1.0,1.0	0.65	1.0,1.0,0.8,0.55,0.30000000000000004
0.25	1.0,1.0,1.0,1.0,1.0	0.7	1.0,1.0,0.8999999999999999,0.6499999999999999,0.3999999999999999
0.25	1.0,1.0,1.0,1.0,1.0	0.75	1.0,1.0,1.0,0.75,0.5
0.25	1.0,1.0,1.0,1.0,1.0	0.8	1.0,1.0,1.0,0.8500000000000001,0.6000000000000001
0.25	1.0,1.0,1.0,1.0,1.0	0.85	1.0,1.0,1.0,0.95,0.7
0.25	1.0,1.0,1.0,1.0,1.0	0.9	1.0,1.0,1.0,1.0,0.8
0.25	1.0,1.0,1.0,1.0,1.0	0.95	1.0,1.0,1.0,1.0,0.8999999999999999
0.25	1.0,1.0,1.0,1.0,1.0	1.0	1.0,1.0,1.0,1.0,1.0
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.0	0.0,0.0,0.0,0.0,0.0,0.0
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.05	0.48750000000000004,0.11875000000000002,0.0,0.0,0.0,0.0
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.1	0.9750000000000001,0.36250000000000004,0.07500000000000002,0.0,0.0,0.0
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.15	1.0,0.60625,0.23749999999999996,0.0,0.0,0.0
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.2	1.0,0.8500000000000001,0.4000000000000001,0.11250000000000004,0.0,0.0
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.25	1.0,1.0,0.5625,0.234375,0.0,0.0
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.3	1.0,1.0,0.725,0.35624999999999996,0.08499999999999996,0.0
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.35	1.0,1.0,0.8874999999999998,0.4781249999999999,0.18249999999999994,0.0
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.4	1.0,1.0,1.0,0.6000000000000001,0.2800000000000001,0.02500000000000006
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.45	1.0,1.0,1.0,0.721875,0.37750000000000006,0.10625000000000002
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.5	1.0,1.0,1.0,0.84375,0.475,0.1875
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.55	1.0,1.0,1.0,0.9656250000000002,0.5725000000000001,0.2687500000000001
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.6	1.0,1.0,1.0,1.0,0.6699999999999999,0.3499999999999999
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.65	1.0,1.0,1.0,1.0,0.7675000000000001,0.4312500000000001
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.7	1.0,1.0,1.0,1.0,0.8649999999999999,0.5124999999999998
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.75	1.0,1.0,1.0,1.0,0.9625,0.59375
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.8	1.0,1.0,1.0,1.0,1.0,0.6750000000000002
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.85	1.0,1.0,1.0,1.0,1.0,0.75625
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.9	1.0,1.0,1.0,1.0,1.0,0.8375
0.25	0.25,0.5,0.75,1.0,1.25,1.5	0.95	1.0,1.0,1.0,1.0,1.0,0.9187499999999998
0.25	0.25,0.5,0.75,1.0,1.25,1.5	1.0	1.0,1.0,1.0,1.0,1.0,1.0
0.5	1.0	0.0	0.0
0.5	1.0	0.05	0.05
0.5	1.0	0.1	0.1
0.5	1.0	0.15	0.15
0.5	1.0	0.2	0.2
0.5	1.0	0.25	0.25
0.5	1.0	0.3	0.3
0.5	1.0	0.35	0.35
0.5	1.0	0.4	0.4
0.5	1.0	0.45	0.45
0.5	1.0	0.5	0.5
0.5	1.0	0.55	0.55
0.5	1.0	0.6	0.6
0.5	1.0	0.65	0.65
0.5	1.0	0.7	0.7
0.5	1.0	0.75	0.75
0.5	1.0	0.8	0.8
0.5	1.0	0.85	0.85
0.5	1.0	0.9	0.9
0.5	1.0	0.95	0.95
0.5	1.0	1.0	1.0
0.5	1.0,1.0	0.0	0.0,0.0
0.5	1.0,1.0	0.05	0.07500000000000001,0.0
0.5	1.0,1.0	0.1	0.15000000000000002,0.0
0.5	1.0,1.0	0.15	0.22499999999999998,0.0
0.5	1.0,1.0	0.2	0.30000000000000004,0.0
0.5	1.0,1.0	0.25	0.375,0.0
0.5	1.0,1.0	0.3	0.44999999999999996,0.0
0.5	1.0,1.0	0.35	0.5249999999999999,0.02499999999999991
0.5	1.0,1.0	0.4	0.6000000000000001,0.10000000000000009
0.5	1.0,1.0	0.45	0.675,0.17500000000000004
0.5	1.0,1.0	0.5	0.75,0.25
0.5	1.0,1.0	0.55	0.8250000000000001,0.32500000000000007
0.5	1.0,1.0	0.6	0.8999999999999999,0.3999999999999999
0.5	1.0,1.0	0.65	0.9750000000000001,0.4750000000000001
0.5	1.0,1.0	0.7	1.0,0.5499999999999998
0.5	1.0,1.0	0.75	1.0,0.625
0.5	1.0,1.0	0.8	1.0,0.7000000000000002
0.5	1.0,1.0	0.85	1.0,0.7749999999999999
0.5	1.0,1.0	0.9	1.0,0.8500000000000001
0.5	1.0,1.0	0.95	1.0,0.9249999999999998
0.5	1.0,1.0	1.0	1.0,1.0
0.5	1.0,1.0,1.0	0.0	0.0,0.0,0.0
0.5	1.0,1.0,1.0	0.05	0.1,0.0,0.0
0.5	1.0,1.0,1.0	0.1	0.2,0.0,0.0
0.5	1.0,1.0,1.0	0.15	0.3,0.0,0.0
0.5	1.0,1.0,1.0	0.2	0.4,0.0,0.0
0.5	1.0,1.0,1.0	0.25	0.5,0.0,0.0
0.5	1.0,1.0,1.0	0.3	0.6,0.09999999999999998,0.0
0.5	1.0,1.0,1.0	0.35	0.7,0.19999999999999996,0.0
0.5	1.0,1.0,1.0	0.4	0.8,0.30000000000000004,0.0
0.5	1.0,1.0,1.0	0.45	0.9,0.4,0.0
0.5	1.0,1.0,1.0	0.5	1.0,0.5,0.0
0.5	1.0,1.0,1.0	0.55	1.0,0.6000000000000001,0.10000000000000009
0.5	1.0,1.0,1.0	0.6	1.0,0.7,0.19999999999999996
0.5	1.0,1.0,1.0	0.65	1.0,0.8,0.30000000000000004
0.5	1.0,1.0,1.0	0.7	1.0,0.8999999999999999,0.3999999999999999
0.5	1.0,1.0,1.0	0.75	1.0,1.0,0.5
0.5	1.0,1.0,1.0	0.8	1.0,1.0,0.6000000000000001
0.5	1.0,1.0,1.0	0.85	1.0,1.0,0.7
0.5	1.0,1.0,1.0	0.9	1.0,1.0,0.8
0.5	1.0,1.0,1.0	0.95	1.0,1.0,0.8999999999999999
0.5	1.0,1.0,1.0	1.0	1.0,1.0,1.0
0.5	3.0,1.0	0.0	0.0,0.0
0.5	3.0,1.0	0.05	0.05000000000000001,0.0
0.5	3.0,1.0	0.1	0.10000000000000002,0.0
0.5	3.0,1.0	0.15	0.15,0.0
0.5	3.0,1.0	0.2	0.20000000000000004,0.0
0.5	3.0,1.0	0.25	0.25,0.0
0.5	3.0,1.0	0.3	0.3,0.0
0.5	3.0,1.0	0.35	0.3499999999999999,0.0
0.5	3.0,1.0	0.4	0.4000000000000001,0.0
0.5	3.0,1.0	0.45	0.45,0.0
0.5	3.0,1.0	0.5	0.5,0.0
0.5	3.0,1.0	0.55	0.55,0.15000000000000013
0.5	3.0,1.0	0.6	0.6,0.2999999999999998
0.5	3.0,1.0	0.65	0.65,0.4500000000000002
0.5	3.0,1.0	0.7	0.6999999999999998,0.5999999999999996
0.5	3.0,1.0	0.75	0.75,0.75
0.5	3.0,1.0	0.8	0.8000000000000002,0.9000000000000004
0.5	3.0,1.0	0.85	0.85,1.0
0.5	3.0,1.0	0.9	0.9,1.0
0.5	3.0,1.0	0.95	0.9499999999999998,1.0
0.5	3.0,1.0	1.0	1.0,1.0
0.5	0.5,2.0,1.25	0.0	0.0,0.0,0.0
0.5	0.5,2.0,1.25	0.05	0.25,0.0,0.0
0.5	0.5,2.0,1.25	0.1	0.5,0.0,0.0
0.5	0.5,2.0,1.25	0.15	0.75,0.0625,0.0
0.5	0.5,2.0,1.25	0.2	1.0,0.125,0.0
0.5	0.5,2.0,1.25	0.25	1.0,0.1875,0.0
0.5	0.5,2.0,1.25	0.3	1.0,0.25,0.0
0.5	0.5,2.0,1.25	0.35	1.0,0.3125,0.0
0.5	0.5,2.0,1.25	0.4	1.0,0.375,0.0
0.5	0.5,2.0,1.25	0.45	1.0,0.4375,0.0
0.5	0.5,2.0,1.25	0.5	1.0,0.5,0.0
0.5	0.5,2.0,1.25	0.55	1.0,0.5625,0.1
0.5	0.5,2.0,1.25	0.6	1.0,0.625,0.2
0.5	0.5,2.0,1.25	0.65	1.0,0.6875,0.3
0.5	0.5,2.0,1.25	0.7	1.0,0.75,0.4
0.5	0.5,2.0,1.25	0.75	1.0,0.8125,0.5
0.5	0.5,2.0,1.25	0.8	1.0,0.875,0.6
0.5	0.5,2.0,1.25	0.85	1.0,0.9375,0.7
0.5	0.5,2.0,1.25	0.9	1.0,1.0,0.8
0.5	0.5,2.0,1.25	0.95	1.0,1.0,0.9
0.5	0.5,2.0,1.25	1.0	1.0,1.0,1.0
0.5	2.0,0.0,1.0	0.0	0.0,0.0,0.0
0.5	2.0,0.0,1.0	0.05	0.05,0.0,0.0
0.5	2.0,0.0,1.0	0.1	0.1,0.0,0.0
0.5	2.0,0.0,1.0	0.15	0.15,0.0,0.0
0.5	2.0,0.0,1.0	0.2	0.2,0.0,0.0
0.5	2.0,0.0,1.0	0.25	0.25,0.0,0.0
0.5	2.0,0.0,1.0	0.3	0.3,0.0,0.0
0.5	2.0,0.0,1.0	0.35	0.35,0.0,0.0
0.5	2.0,0.0,1.0	0.4	0.4,0.0,0.0
0.5	2.0,0.0,1.0	0.45	0.45,0.0,0.0
0.5	2.0,0.0,1.0	0.5	0.5,0.0,0.0
0.5	2.0,0.0,1.0	0.55	0.55,0.0,0.10000000000000009
0.5	2.0,0.0,1.0	0.6	0.6,0.0,0.19999999999999996
0.5	2.0,0.0,1.0	0.65	0.65,0.0,0.30000000000000004
0.5	2.0,0.0,1.0	0.7	0.7,0.0,0.3999999999999999
0.5	2.0,0.0,1.0	0.75	0.75,0.0,0.5
0.5	2.0,0.0,1.0	0.8	0.8,0.0,0.6000000000000001
0.5	2.0,0.0,1.0	0.85	0.85,0.0,0.7
0.5	2.0,0.0,1.0	0.9	0.9,0.0,0.8
0.5	2.0,0.0,1.0	0.95	0.95,0.0,0.8999999999999999
0.5	2.0,0.0,1.0	1.0	1.0,0.0,1.0
0.5	1.0,1.0,1.0,1.0,1.0	0.0	0.0,0.0,0.0,0.0,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.05	0.15000000000000002,0.0,0.0,0.0,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.1	0.30000000000000004,0.0,0.0,0.0,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.15	0.44999999999999996,0.0,0.0,0.0,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.2	0.6000000000000001,0.10000000000000009,0.0,0.0,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.25	0.75,0.25,0.0,0.0,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.3	0.8999999999999999,0.3999999999999999,0.0,0.0,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.35	1.0,0.5499999999999998,0.04999999999999982,0.0,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.4	1.0,0.7000000000000002,0.20000000000000018,0.0,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.45	1.0,0.8500000000000001,0.3500000000000001,0.0,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.5	1.0,1.0,0.5,0.0,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.55	1.0,1.0,0.6500000000000001,0.15000000000000013,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.6	1.0,1.0,0.7999999999999998,0.2999999999999998,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.65	1.0,1.0,0.9500000000000002,0.4500000000000002,0.0
0.5	1.0,1.0,1.0,1.0,1.0	0.7	1.0,1.0,1.0,0.5999999999999996,0.09999999999999964
0.5	1.0,1.0,1.0,1.0,1.0	0.75	1.0,1.0,1.0,0.75,0.25
0.5	1.0,1.0,1.0,1.0,1.0	0.8	1.0,1.0,1.0,0.9000000000000004,0.40000000000000036
0.5	1.0,1.0,1.0,1.0,1.0	0.85	1.0,1.0,1.0,1.0,0.5499999999999998
0.5	1.0,1.0,1.0,1.0,1.0	0.9	1.0,1.0,1.0,1.0,0.7000000000000002
0.5	1.0,1.0,1.0,1.0,1.0	0.95	1.0,1.0,1.0,1.0,0.8499999999999996
0.5	1.0,1.0,1.0,1.0,1.0	1.0	1.0,1.0,1.0,1.0,1.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.0	0.0,0.0,0.0,0.0,0.0,0.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.05	0.675,0.08750000000000002,0.0,0.0,0.0,0.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.1	1.0,0.42500000000000004,0.0,0.0,0.0,0.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.15	1.0,0.7625,0.17499999999999996,0.0,0.0,0.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.2	1.0,1.0,0.4000000000000001,0.0,0.0,0.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.25	1.0,1.0,0.625,0.09375,0.0,0.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.3	1.0,1.0,0.85,0.26249999999999996,0.0,0.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.35	1.0,1.0,1.0,0.4312499999999999,0.0,0.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.4	1.0,1.0,1.0,0.6000000000000001,0.08000000000000007,0.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.45	1.0,1.0,1.0,0.76875,0.21500000000000002,0.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.5	1.0,1.0,1.0,0.9375,0.35,0.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.55	1.0,1.0,1.0,1.0,0.48500000000000015,0.0
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.6	1.0,1.0,1.0,1.0,0.6199999999999999,0.09999999999999994
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.65	1.0,1.0,1.0,1.0,0.7550000000000001,0.21250000000000005
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.7	1.0,1.0,1.0,1.0,0.8899999999999999,0.3249999999999999
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.75	1.0,1.0,1.0,1.0,1.0,0.4375
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.8	1.0,1.0,1.0,1.0,1.0,0.5500000000000002
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.85	1.0,1.0,1.0,1.0,1.0,0.6625
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.9	1.0,1.0,1.0,1.0,1.0,0.775
0.5	0.25,0.5,0.75,1.0,1.25,1.5	0.95	1.0,1.0,1.0,1.0,1.0,0.8874999999999998
0.5	0.25,0.5,0.75,1.0,1.25,1.5	1.0	1.0,1.0,1.0,1.0,1.0,1.0
1.0	1.0	0.0	0.0
1.0	1.0	0.05	0.05
1.0	1.0	0.1	0.1
1.0	1.0	0.15	0.15
1.0	1.0	0.2	0.2
1.0	1.0	0.25	0.25
1.0	1.0	0.3	0.3
1.0	1.0	0.35	0.35
1.0	1.0	0.4	0.4
1.0	1.0	0.45	0.45
1.0	1.0	0.5	0.5
1.0	1.0	0.55	0.55
1.0	1.0	0.6	0.6
1.0	1.0	0.65	0.65
1.0	1.0	0.7	0.7
1.0	1.0	0.75	0.75
1.0	1.0	0.8	0.8
1.0	1.0	0.85	0.85
1.0	1.0	0.9	0.9
1.0	1.0	0.95	0.95
1.0	1.0	1.0	1.0
1.0	1.0,1.0	0.0	0.0,0.0
1.0	1.0,1.0	0.05	0.1,0.0
1.0	1.0,1.0	0.1	0.2,0.0
1.0	1.0,1.0	0.15	0.3,0.0
1.0	1.0,1.0	0.2	0.4,0.0
1.0	1.0,1.0	0.25	0.5,0.0
1.0	1.0,1.0	0.3	0.6,0.0
1.0	1.0,1.0	0.35	0.7,0.0
1.0	1.0,1.0	0.4	0.8,0.0
1.0	1.0,1.0	0.45	0.9,0.0
1.0	1.0,1.0	0.5	1.0,0.0
1.0	1.0,1.0	0.55	1.0,0.10000000000000009
1.0	1.0,1.0	0.6	1.0,0.19999999999999996
1.0	1.0,1.0	0.65	1.0,0.30000000000000004
1.0	1.0,1.0	0.7	1.0,0.3999999999999999
1.0	1.0,1.0	0.75	1.0,0.5
1.0	1.0,1.0	0.8	1.0,0.6000000000000001
1.0	1.0,1.0	0.85	1.0,0.7
1.0	1.0,1.0	0.9	1.0,0.8
1.0	1.0,1.0	0.95	1.0,0.8999999999999999
1.0	1.0,1.0	1.0	1.0,1.0
1.0	1.0,1.0,1.0	0.0	0.0,0.0,0.0
1.0	1.0,1.0,1.0	0.05	0.15000000000000002,0.0,0.0
1.0	1.0,1.0,1.0	0.1	0.30000000000000004,0.0,0.0
1.0	1.0,1.0,1.0	0.15	0.44999999999999996,0.0,0.0
1.0	1.0,1.0,1.0	0.2	0.6000000000000001,0.0,0.0
1.0	1.0,1.0,1.0	0.25	0.75,0.0,0.0
1.0	1.0,1.0,1.0	0.3	0.8999999999999999,0.0,0.0
1.0	1.0,1.0,1.0	0.35	1.0,0.04999999999999982,0.0
1.0	1.0,1.0,1.0	0.4	1.0,0.20000000000000018,0.0
1.0	1.0,1.0,1.0	0.45	1.0,0.3500000000000001,0.0
1.0	1.0,1.0,1.0	0.5	1.0,0.5,0.0
1.0	1.0,1.0,1.0	0.55	1.0,0.6500000000000001,0.0
1.0	1.0,1.0,1.0	0.6	1.0,0.7999999999999998,0.0
1.0	1.0,1.0,1.0	0.65	1.0,0.9500000000000002,0.0
1.0	1.0,1.0,1.0	0.7	1.0,1.0,0.09999999999999964
1.0	1.0,1.0,1.0	0.75	1.0,1.0,0.25
1.0	1.0,1.0,1.0	0.8	1.0,1.0,0.40000000000000036
1.0	1.0,1.0,1.0	0.85	1.0,1.0,0.5499999999999998
1.0	1.0,1.0,1.0	0.9	1.0,1.0,0.7000000000000002
1.0	1.0,1.0,1.0	0.95	1.0,1.0,0.8499999999999996
1.0	1.0,1.0,1.0	1.0	1.0,1.0,1.0
1.0	3.0,1.0	0.0	0.0,0.0
1.0	3.0,1.0	0.05	0.06666666666666667,0.0
1.0	3.0,1.0	0.1	0.13333333333333333,0.0
1.0	3.0,1.0	0.15	0.19999999999999998,0.0
1.0	3.0,1.0	0.2	0.26666666666666666,0.0
1.0	3.0,1.0	0.25	0.3333333333333333,0.0
1.0	3.0,1.0	0.3	0.39999999999999997,0.0
1.0	3.0,1.0	0.35	0.4666666666666666,0.0
1.0	3.0,1.0	0.4	0.5333333333333333,0.0
1.0	3.0,1.0	0.45	0.6,0.0
1.0	3.0,1.0	0.5	0.6666666666666666,0.0
1.0	3.0,1.0	0.55	0.7333333333333334,0.0
1.0	3.0,1.0	0.6	0.7999999999999999,0.0
1.0	3.0,1.0	0.65	0.8666666666666667,0.0
1.0	3.0,1.0	0.7	0.9333333333333332,0.0
1.0	3.0,1.0	0.75	1.0,0.0
1.0	3.0,1.0	0.8	1.0,0.20000000000000018
1.0	3.0,1.0	0.85	1.0,0.3999999999999999
1.0	3.0,1.0	0.9	1.0,0.6000000000000001
1.0	3.0,1.0	0.95	1.0,0.7999999999999998
1.0	3.0,1.0	1.0	1.0,1.0
1.0	0.5,2.0,1.25	0.0	0.0,0.0,0.0
1.0	0.5,2.0,1.25	0.05	0.375,0.0,0.0
1.0	0.5,2.0,1.25	0.1	0.75,0.0,0.0
1.0	0.5,2.0,1.25	0.15	1.0,0.03125,0.0
1.0	0.5,2.0,1.25	0.2	1.0,0.125,0.0
1.0	0.5,2.0,1.25	0.25	1.0,0.21875,0.0
1.0	0.5,2.0,1.25	0.3	1.0,0.3125,0.0
1.0	0.5,2.0,1.25	0.35	1.0,0.40625,0.0
1.0	0.5,2.0,1.25	0.4	1.0,0.5,0.0
1.0	0.5,2.0,1.25	0.45	1.0,0.59375,0.0
1.0	0.5,2.0,1.25	0.5	1.0,0.6875,0.0
1.0	0.5,2.0,1.25	0.55	1.0,0.78125,0.0
1.0	0.5,2.0,1.25	0.6	1.0,0.875,0.0
1.0	0.5,2.0,1.25	0.65	1.0,0.96875,0.0
1.0	0.5,2.0,1.25	0.7	1.0,1.0,0.1
1.0	0.5,2.0,1.25	0.75	1.0,1.0,0.25
1.0	0.5,2.0,1.25	0.8	1.0,1.0,0.4
1.0	0.5,2.0,1.25	0.85	1.0,1.0,0.55
1.0	0.5,2.0,1.25	0.9	1.0,1.0,0.7
1.0	0.5,2.0,1.25	0.95	1.0,1.0,0.85
1.0	0.5,2.0,1.25	1.0	1.0,1.0,1.0
1.0	2.0,0.0,1.0	0.0	0.0,0.0,0.0
1.0	2.0,0.0,1.0	0.05	0.07500000000000001,0.0,0.0
1.0	2.0,0.0,1.0	0.1	0.15000000000000002,0.0,0.0
1.0	2.0,0.0,1.0	0.15	0.22499999999999998,0.0,0.0
1.0	2.0,0.0,1.0	0.2	0.30000000000000004,0.0,0.0
1.0	2.0,0.0,1.0	0.25	0.375,0.0,0.0
1.0	2.0,0.0,1.0	0.3	0.44999999999999996,0.0,0.0
1.0	2.0,0.0,1.0	0.35	0.5249999999999999,0.0,0.0
1.0	2.0,0.0,1.0	0.4	0.6000000000000001,0.0,0.0
1.0	2.0,0.0,1.0	0.45	0.675,0.0,0.0
1.0	2.0,0.0,1.0	0.5	0.75,0.0,0.0
1.0	2.0,0.0,1.0	0.55	0.8250000000000001,0.0,0.0
1.0	2.0,0.0,1.0	0.6	0.8999999999999999,0.0,0.0
1.0	2.0,0.0,1.0	0.65	0.9750000000000001,0.0,0.0
1.0	2.0,0.0,1.0	0.7	1.0,0.0,0.09999999999999964
1.0	2.0,0.0,1.0	0.75	1.0,0.0,0.25
1.0	2.0,0.0,1.0	0.8	1.0,0.0,0.40000000000000036
1.0	2.0,0.0,1.0	0.85	1.0,0.0,0.5499999999999998
1.0	2.0,0.0,1.0	0.9	1.0,0.0,0.7000000000000002
1.0	2.0,0.0,1.0	0.95	1.0,0.0,0.8499999999999996
